State,Year,Abortion_Rate_Occurence,Abortion_Rate_Residence,Number_Abortions_Residence,Number_Abortions_Occurence,Number_of_Clinics,Percent_Counties_No_Clinic,Percent_Women_Without_Clinic,Percent_Change_Abortion_Rate_Occurence,Percent_Change_Providers,Percent_Change_Clinics,Percent_US_Abortions_Occurence,Percent_Counties_No_Provider,Percent_Women_Medicaid,Percent_Women_Private_Insurance,Percent_Women_Without_Provider,Percent_Women_Uninsured,Change_in_Providers,Change_in_Clinics,Number_Providers,Number_Fed_Funded_Abortions,Number_State_Funded_Abortions,Pop_Est_All_Women,Fed_Exp_for_Abortions_1000s,State_Exp_for_Abortions_1000s,Total_Public_Funded_Abortions,Total_Number_Women,Total_Exp_For_Abortions_1000s,Perc_w_Bachelors,Infant_Mortality,Total_Population,Per_Poverty
Alabama,1973,6.0,,,4630.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1974,6.4,,,5080.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1975,7.4,,,6020.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1976,10.1,,,8350.0,26.0,82.0,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1977,13.8,,,11680.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1978,17.5,19.3,16510.0,15120.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1979,19.9,20.7,18270.0,17590.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1980,23.1,22.8,20540.0,20780.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1981,21.7,22.1,20230.0,19840.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1982,21.6,22.1,20470.0,19930.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1984,20.3,20.3,19180.0,19210.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1985,20.2,20.5,19620.0,19380.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1987,20.2,21.8,21160.0,19630.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1988,18.7,20.7,20100.0,18220.0,20.0,91.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1991,18.1,18.6,17860.0,17400.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,12.2,,
Alabama,1992,18.1,18.4,17720.0,17450.0,20.0,91.0,56.0,,,,,,,,,,,,,,,,,,,,,,12.1,,
Alabama,1995,14.9,,,14580.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,10.9,,
Alabama,1996,15.5,15.3,14940.0,15150.0,14.0,93.0,58.0,,,,,,,,,,,,,,,,,,,,,,10.4,,
Alabama,1999,14.7,13.8,13490.0,14300.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,,0.161
Alabama,2000,14.3,13.4,13060.0,13830.0,14.0,93.0,59.0,,,,,,,,,,,,,,,,,,,,,0.19,9.9,4452173.0,
Alabama,2004,12.0,11.8,11250.0,11400.0,,,,,,,,,,,,,,,,,,,,,,,,,8.6,4530729.0,
Alabama,2005,11.9,11.5,10840.0,11340.0,13.0,93.0,61.0,,,,,,,,,,,,,,,,,,,,,,9.6,4569805.0,
Alabama,2007,12.0,11.8,11130.0,11270.0,,,,,,,,,,,,,,,,,,,,,,,,,9.1,4672840.0,
Alabama,2008,11.7,11.5,11020.0,11270.0,8.0,93.0,61.0,,,,,,,,,,,,,,,,,,,,,,9.2,4718206.0,
Alabama,2010,10.7,,,10280.0,,,,,,,,,,,,,,,,9.0,,,3.0,1.0,9.0,,3.0,,9.7,4785579.0,
Alabama,2011,10.0,13.9,9604.0,9550.0,8.0,93.0,59.0,-16.0,13.0,-17.0,,,,,,,1.0,-1.0,,,,,,,,,,,8.9,4798649.0,
Alabama,2013,8.8,8.6,8229.0,8420.0,,,,,,,,,,,,,,,,,,,,,,,,0.245,8.5,4827660.0,0.18
Alabama,2013,8.8,8.6,8229.0,8420.0,,,,,,,,,,,,,,,,,,,,,,,,0.245,8.5,4827660.0,0.18
Alabama,2013,8.8,8.6,8229.0,8420.0,,,,,,,,,,,,,,,,,,,,,,,,0.245,8.5,4827660.0,0.18
Alabama,2014,8.3,9.0,8310.0,8020.0,9.0,91.0,58.0,,,,0.9,91.0,,,58.0,,,,9.0,,,1024990.0,,,,960864.0,,,8.7,4840037.0,
Alaska,1973,14.8,,,1150.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,1974,14.2,,,1160.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,1975,18.9,,,1620.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,1976,18.5,,,1660.0,7.0,79.0,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,1977,28.0,,,2630.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,1978,26.6,27.5,3110.0,2600.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,1979,18.6,23.6,2400.0,1890.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,1980,17.9,22.1,2340.0,1890.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,1981,17.1,20.9,2300.0,1880.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,1982,17.0,20.7,2350.0,1930.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,1984,26.2,29.3,3540.0,3170.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,1985,27.7,30.4,3780.0,3450.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,1987,19.7,21.5,2800.0,2560.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,1988,18.2,20.6,2700.0,2390.0,12.0,74.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,1991,17.1,19.7,2770.0,2400.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,11.0,,
Alaska,1992,16.5,19.5,2800.0,2370.0,13.0,72.0,23.0,,,,,,,,,,,,,,,,,,,,,,10.4,,
Alaska,1995,13.7,,,1990.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,8.8,,
Alaska,1996,14.1,16.0,2310.0,2040.0,8.0,76.0,23.0,,,,,,,,,,,,,,,,,,,,,,8.4,,
Alaska,1999,13.5,15.3,2170.0,1920.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,7.8,,0.094
Alaska,2000,11.7,13.5,1900.0,1660.0,7.0,85.0,39.0,,,,,,,,,,,,,,,,,,,,,0.247,6.7,627963.0,
Alaska,2004,13.8,15.7,2180.0,1920.0,,,,,,,,,,,,,,,,,,,,,,,,,5.9,659286.0,
Alaska,2005,13.6,14.9,2130.0,1880.0,9.0,81.0,23.0,,,,,,,,,,,,,,,,,,,,,,6.1,666946.0,
Alaska,2007,12.0,14.0,2000.0,1720.0,,,,,,,,,,,,,,,,,,,,,,,,,6.2,680300.0,
Alaska,2008,12.1,13.9,1960.0,1700.0,8.0,82.0,22.0,,,,,,,,,,,,,,,,,,,,,,6.1,687455.0,
Alaska,2010,13.4,,,1930.0,,,,,,,,,,,,,,,,,835.0,,,296.0,835.0,,296.0,,6.2,714015.0,
Alaska,2011,12.4,10.0,2031.0,1820.0,9.0,79.0,17.0,-20.0,-11.0,-25.0,,,,,,,-1.0,-1.0,,,,,,,,,,,6.3,722259.0,
Alaska,2013,10.7,11.8,1745.0,1570.0,,,,,,,,,,,,,,,,,,,,,,,,0.29,3.8,736760.0,0.102
Alaska,2013,10.7,11.8,1745.0,1570.0,,,,,,,,,,,,,,,,,,,,,,,,0.29,3.8,736760.0,0.102
Alaska,2013,10.7,11.8,1745.0,1570.0,,,,,,,,,,,,,,,,,,,,,,,,0.29,3.8,736760.0,0.102
Alaska,2014,10.0,11.0,1640.0,1470.0,8.0,79.0,17.0,,,,0.2,79.0,,,17.0,,,,8.0,,,156980.0,,,,146961.0,,,6.6,736759.0,
Arizona,1973,6.1,,,2770.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1974,11.8,,,5610.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1975,13.4,,,6730.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1976,15.0,,,7930.0,32.0,79.0,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1977,17.3,,,9600.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1978,23.1,23.3,13650.0,13370.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1979,23.9,24.4,14760.0,14500.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1980,25.0,25.2,15920.0,15790.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1981,25.2,25.0,16350.0,16500.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1982,23.4,23.5,15960.0,15830.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1984,29.2,29.5,21420.0,21190.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1985,29.9,30.2,22590.0,22330.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1987,28.2,27.3,21400.0,22130.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1988,28.8,27.7,22200.0,23070.0,29.0,79.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1991,23.0,23.8,20420.0,19690.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,9.6,,
Arizona,1992,23.5,24.2,21200.0,20600.0,28.0,73.0,16.0,,,,,,,,,,,,,,,,,,,,,,9.5,,
Arizona,1995,18.5,,,18120.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,8.5,,
Arizona,1996,19.2,20.0,20120.0,19310.0,24.0,80.0,19.0,,,,,,,,,,,,,,,,,,,,,,8.0,,
Arizona,1999,16.4,16.9,18110.0,17590.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,7.6,,0.139
Arizona,2000,16.5,17.1,18410.0,17940.0,21.0,80.0,18.0,,,,,,,,,,,,,,,,,,,,,0.235,7.3,5160586.0,
Arizona,2004,15.2,15.5,18230.0,17930.0,,,,,,,,,,,,,,,,,,,,,,,,,6.4,5652404.0,
Arizona,2005,16.0,16.3,19710.0,19480.0,19.0,73.0,16.0,,,,,,,,,,,,,,,,,,,,,,7.2,5839077.0,
Arizona,2007,13.8,14.2,17990.0,17550.0,,,,,,,,,,,,,,,,,,,,,,,,,6.8,6167681.0,
Arizona,2008,15.5,15.7,19770.0,19500.0,19.0,73.0,17.0,,,,,,,,,,,,,,,,,,,,,,6.5,6280362.0,
Arizona,2010,12.0,,,15180.0,,,,,,,,,,,,,,,,1.0,13.0,,,6.0,14.0,,7.0,,6.6,6407002.0,
Arizona,2011,12.7,9.1,16270.0,16100.0,17.0,67.0,14.0,-22.0,-29.0,-40.0,,,,,,,-5.0,-6.0,,,,,,,,,,,6.2,6465488.0,
Arizona,2013,10.5,10.7,13815.0,13580.0,,,,,,,,,,,,,,,,,,,,,,,,0.284,5.9,6616124.0,0.17
Arizona,2013,10.5,10.7,13815.0,13580.0,,,,,,,,,,,,,,,,,,,,,,,,0.284,5.9,6616124.0,0.17
Arizona,2013,10.5,10.7,13815.0,13580.0,,,,,,,,,,,,,,,,,,,,,,,,0.284,5.9,6616124.0,0.17
Arizona,2014,9.8,10.0,13240.0,12870.0,12.0,80.0,19.0,,,,1.4,80.0,,,19.0,,,,12.0,,,1399190.0,,,,1307851.0,,,6.1,6706435.0,
Arkansas,1973,2.7,,,1140.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1974,4.5,,,1940.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1975,5.9,,,2610.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1976,9.3,,,4210.0,13.0,89.0,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1977,7.7,,,3590.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1978,10.7,14.0,6930.0,5150.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1979,12.4,15.6,7700.0,6110.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1980,12.3,15.3,7710.0,6190.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1981,12.5,15.4,7890.0,6370.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1982,12.9,16.0,8270.0,6660.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1984,8.8,12.5,6590.0,4680.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1985,10.1,13.2,7050.0,5420.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1987,13.1,15.8,8490.0,7030.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1988,11.6,14.6,7860.0,6250.0,10.0,96.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1991,13.6,16.6,8760.0,7150.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,10.5,,
Arkansas,1992,13.5,16.4,8690.0,7130.0,8.0,96.0,74.0,,,,,,,,,,,,,,,,,,,,,,10.4,,
Arkansas,1995,11.0,,,6010.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,10.3,,
Arkansas,1996,11.2,12.1,6680.0,6200.0,6.0,97.0,78.0,,,,,,,,,,,,,,,,,,,,,,10.2,,
Arkansas,1999,9.8,10.8,6080.0,5520.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,8.3,,0.158
Arkansas,2000,9.8,10.4,5880.0,5540.0,7.0,97.0,79.0,,,,,,,,,,,,,,,,,,,,,0.16699999999999998,8.8,2678588.0,
Arkansas,2004,8.2,9.3,5230.0,4620.0,,,,,,,,,,,,,,,,,,,,,,,,,8.8,2749686.0,
Arkansas,2005,8.3,9.3,5200.0,4710.0,3.0,97.0,79.0,,,,,,,,,,,,,,,,,,,,,,8.0,2781097.0,
Arkansas,2007,8.6,10.1,5690.0,4890.0,,,,,,,,,,,,,,,,,,,,,,,,,7.9,2848650.0,
Arkansas,2008,8.6,10.0,5710.0,4890.0,6.0,97.0,79.0,,,,,,,,,,,,,,,,,,,,,,8.1,2874554.0,
Arkansas,2010,8.2,,,4680.0,,,,,,,,,,,,,,,,,,,,,,,,,7.5,2921737.0,
Arkansas,2011,7.6,12.8,5205.0,4370.0,5.0,97.0,78.0,4.0,-20.0,,,,,,,,-1.0,,,,,,,,,,,,7.5,2938640.0,
Arkansas,2013,7.8,8.4,4808.0,4470.0,,,,,,,,,,,,,,,,,,,,,,,,0.22,7.4,2956780.0,0.18100000000000002
Arkansas,2013,7.8,8.4,4808.0,4470.0,,,,,,,,,,,,,,,,,,,,,,,,0.22,7.4,2956780.0,0.18100000000000002
Arkansas,2013,7.8,8.4,4808.0,4470.0,,,,,,,,,,,,,,,,,,,,,,,,0.22,7.4,2956780.0,0.18100000000000002
Arkansas,2014,8.0,8.0,4350.0,4590.0,4.0,97.0,77.0,,,,0.5,97.0,,,77.0,,,,4.0,,,613830.0,,,,576158.0,,,7.5,2964800.0,
California,1973,30.5,,,143910.0,390.0,,,,,,,,,,,,,,,,,,,,,,,,,,
California,1974,32.7,,,158890.0,455.0,,,,,,,,,,,,,,,,,,,,,,,,,,
California,1975,33.2,,,165550.0,494.0,,,,,,,,,,,,,,,,,,,,,,,,,,
California,1976,37.5,,,192930.0,508.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,
California,1977,39.6,,,209250.0,508.0,,,,,,,,,,,,,,,,,,,,,,,,,,
California,1978,43.1,45.4,232700.0,234520.0,527.0,,,,,,,,,,,,,,,,,,,,,,,,,,
California,1979,44.4,44.1,246460.0,248080.0,527.0,,,,,,,,,,,,,,,,,,,,,,,,,,
California,1980,43.7,43.6,249330.0,250380.0,535.0,,,,,,,,,,,,,,,,,,,,,,,,,,
California,1981,44.9,44.9,262840.0,262710.0,588.0,,,,,,,,,,,,,,,,,,,,,,,,,,
California,1982,44.5,44.5,266370.0,265740.0,583.0,,,,,,,,,,,,,,,,,,,,,,,,,,
California,1984,47.8,47.8,297900.0,297730.0,583.0,,,,,,,,,,,,,,,,,,,,,,,,,,
California,1985,47.9,47.9,304120.0,304130.0,571.0,,,,,,,,,,,,,,,,,,,,,,,,,,
California,1987,45.0,45.1,301100.0,300830.0,606.0,,,,,,,,,,,,,,,,,,,,,,,,,,
California,1988,45.9,45.8,311440.0,311720.0,608.0,31.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
California,1991,44.3,44.2,320630.0,320960.0,582.0,,,,,,,,,,,,,,,,,,,,,,,,8.8,,
California,1992,41.8,41.7,303850.0,304230.0,554.0,33.0,2.0,,,,,,,,,,,,,,,,,,,,,,8.6,,
California,1995,33.2,,,240240.0,510.0,,,,,,,,,,,,,,,,,,,,,,,,7.3,,
California,1996,32.9,32.9,237870.0,237830.0,492.0,36.0,3.0,,,,,,,,,,,,,,,,,,,,,,6.9,,
California,1999,31.6,31.6,237220.0,237510.0,415.0,,,,,,,,,,,,,,,,,,,,,,,,6.0,,0.142
California,2000,31.2,31.1,235670.0,236060.0,400.0,41.0,4.0,,,,,,,,,,,,,,,,,,,,,0.266,5.8,33987977.0,
California,2004,26.9,26.9,207800.0,208180.0,,,,,,,,,,,,,,,,,,,,,,,,,5.0,35574576.0,
California,2005,27.1,26.6,206260.0,208430.0,424.0,41.0,4.0,,,,,,,,,,,,,,,,,,,,,,5.6,35827943.0,
California,2007,28.6,28.3,220840.0,223180.0,,,,,,,,,,,,,,,,,,,,,,,,,5.4,36250311.0,
California,2008,27.4,27.1,211930.0,214190.0,522.0,22.0,1.0,,,,,,,,,,,,,,,,,,,,,,5.3,36604337.0,
California,2010,24.3,,,191550.0,,,,,,,,,,,,,,,,,88466.0,,,28360.0,88466.0,,28360.0,,5.1,37327690.0,
California,2011,23.0,22.4,177357.0,181730.0,512.0,21.0,1.0,-15.0,,-5.0,,,,,,,,-8.0,,,,,,,,,,,5.0,37672654.0,
California,2013,20.5,20.1,161352.0,164190.0,,,,,,,,,,,,,,,,,,,,,,,,0.326,4.8,38347383.0,0.151
California,2013,20.5,20.1,161352.0,164190.0,,,,,,,,,,,,,,,,,,,,,,,,0.326,4.8,38347383.0,0.151
California,2013,20.5,20.1,161352.0,164190.0,,,,,,,,,,,,,,,,,,,,,,,,0.326,4.8,38347383.0,0.151
California,2014,19.5,19.0,154660.0,157350.0,512.0,24.0,1.0,,,,17.0,24.0,,,1.0,,,,512.0,,,8562620.0,,,,8064039.0,,,4.3,38701278.0,
Colorado,1973,13.5,,,7580.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,1974,19.3,,,11310.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,1975,22.3,,,13640.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,1976,23.4,,,14920.0,63.0,68.0,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,1977,28.2,,,18680.0,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,1978,28.8,26.6,18480.0,19800.0,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,1979,31.4,29.3,20930.0,22420.0,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,1980,31.4,29.4,21670.0,23140.0,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,1981,31.4,28.9,21980.0,23860.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,1982,32.2,30.2,23620.0,25170.0,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,1984,29.8,28.5,23510.0,24600.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,1985,28.8,27.4,23120.0,24350.0,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,1987,22.4,21.1,17710.0,18850.0,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,1988,22.4,21.0,17550.0,18740.0,61.0,75.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,1991,25.4,23.6,19480.0,21010.0,59.0,,,,,,,,,,,,,,,,,,,,,,,,9.7,,
Colorado,1992,23.6,21.9,18410.0,19880.0,59.0,76.0,14.0,,,,,,,,,,,,,,,,,,,,,,9.2,,
Colorado,1995,17.3,,,15690.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,8.0,,
Colorado,1996,19.8,18.1,16670.0,18310.0,47.0,79.0,34.0,,,,,,,,,,,,,,,,,,,,,,7.7,,
Colorado,1999,16.5,14.3,13730.0,15880.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,6.8,,0.09300000000000001
Colorado,2000,15.9,13.4,12950.0,15530.0,40.0,78.0,26.0,,,,,,,,,,,,,,,,,,,,,0.327,6.9,4326921.0,
Colorado,2004,15.6,14.4,14320.0,15550.0,,,,,,,,,,,,,,,,,,,,,,,,,6.0,4575013.0,
Colorado,2005,16.1,14.8,14720.0,16120.0,43.0,78.0,23.0,,,,,,,,,,,,,,,,,,,,,,6.7,4631888.0,
Colorado,2007,16.0,14.9,15160.0,16260.0,,,,,,,,,,,,,,,,,,,,,,,,,6.7,4803868.0,
Colorado,2008,15.8,14.7,14920.0,15960.0,42.0,78.0,23.0,,,,,,,,,,,,,,,,,,,,,,6.3,4889730.0,
Colorado,2010,14.7,,,15060.0,,,,,,,,,,,,,,,,,,,,,,,,,6.2,5048029.0,
Colorado,2011,14.2,12.6,13129.0,14710.0,42.0,75.0,12.0,-14.0,-14.0,-13.0,,,,,,,-6.0,-3.0,,,,,,,,,,,6.2,5116411.0,
Colorado,2013,12.0,10.9,11663.0,12870.0,,,,,,,,,,,,,,,,,,,,,,,,0.394,5.7,5262556.0,0.115
Colorado,2013,12.0,10.9,11663.0,12870.0,,,,,,,,,,,,,,,,,,,,,,,,0.394,5.7,5262556.0,0.115
Colorado,2013,12.0,10.9,11663.0,12870.0,,,,,,,,,,,,,,,,,,,,,,,,0.394,5.7,5262556.0,0.115
Colorado,2014,12.1,11.0,11760.0,13160.0,36.0,77.0,17.0,,,,1.4,77.0,,,17.0,,,,36.0,,,1153700.0,,,,1085058.0,,,4.8,5342311.0,
Connecticut,1973,10.4,,,6770.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Connecticut,1974,14.1,,,9320.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Connecticut,1975,17.1,,,11440.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Connecticut,1976,23.0,,,15670.0,38.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,
Connecticut,1977,24.1,,,16680.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Connecticut,1978,25.4,28.6,20040.0,17800.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Connecticut,1979,25.8,28.6,20380.0,18390.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Connecticut,1980,25.6,27.5,19860.0,18450.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Connecticut,1981,31.2,33.6,24370.0,22620.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Connecticut,1982,31.8,33.7,24610.0,23180.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Connecticut,1984,29.0,30.4,22530.0,21490.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Connecticut,1985,29.3,30.6,22780.0,21850.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Connecticut,1987,29.4,30.0,22880.0,22380.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Connecticut,1988,31.2,32.3,24470.0,23630.0,43.0,13.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,
Connecticut,1991,26.5,26.9,20830.0,20530.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,8.8,,
Connecticut,1992,26.0,26.5,20100.0,19720.0,43.0,12.0,4.0,,,,,,,,,,,,,,,,,,,,,,8.8,,
Connecticut,1995,22.6,,,16680.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,7.5,,
Connecticut,1996,22.1,22.4,16510.0,16230.0,40.0,25.0,10.0,,,,,,,,,,,,,,,,,,,,,,7.3,,
Connecticut,1999,20.5,20.9,15100.0,14840.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,6.7,,0.079
Connecticut,2000,21.1,21.5,15460.0,15240.0,50.0,25.0,9.0,,,,,,,,,,,,,,,,,,,,,0.314,7.1,3411777.0,
Connecticut,2004,23.5,23.7,16950.0,16810.0,,,,,,,,,,,,,,,,,,,,,,,,,5.6,3496094.0,
Connecticut,2005,23.6,24.6,17340.0,16780.0,52.0,25.0,10.0,,,,,,,,,,,,,,,,,,,,,,6.0,3506956.0,
Connecticut,2007,24.9,25.3,17730.0,17390.0,,,,,,,,,,,,,,,,,,,,,,,,,5.5,3527270.0,
Connecticut,2008,24.4,24.6,17210.0,17030.0,47.0,13.0,5.0,,,,,,,,,,,,,,,,,,,,,,5.9,3545579.0,
Connecticut,2010,22.3,,,15430.0,,,,,,,,,,,,,,,,,,,,,,,,,6.3,3580171.0,
Connecticut,2011,21.3,21.2,14626.0,14640.0,41.0,12.0,5.0,-10.0,44.0,19.0,,,,,,,18.0,4.0,,,,,,,,,,,5.8,3591927.0,
Connecticut,2013,19.4,19.4,13363.0,13320.0,,,,,,,,,,,,,,,,,,,,,,,,0.384,5.2,3602470.0,0.10099999999999999
Connecticut,2013,19.4,19.4,13363.0,13320.0,,,,,,,,,,,,,,,,,,,,,,,,0.384,5.2,3602470.0,0.10099999999999999
Connecticut,2013,19.4,19.4,13363.0,13320.0,,,,,,,,,,,,,,,,,,,,,,,,0.384,5.2,3602470.0,0.10099999999999999
Connecticut,2014,19.2,19.0,13280.0,13140.0,59.0,13.0,5.0,,,,1.4,13.0,,,5.0,,,,59.0,,,730360.0,,,,684482.0,,,4.9,3600188.0,
Delaware,1973,16.3,,,2050.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Delaware,1974,17.0,,,2190.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Delaware,1975,17.9,,,2350.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Delaware,1976,19.1,,,2550.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Delaware,1977,22.2,,,3030.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Delaware,1978,24.9,29.8,4270.0,3470.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Delaware,1979,25.7,26.3,3730.0,3650.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Delaware,1980,25.9,26.1,3770.0,3740.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Delaware,1981,27.8,30.8,4030.0,4040.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Delaware,1982,26.5,25.5,3730.0,3870.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Delaware,1984,31.8,25.3,3740.0,4710.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Delaware,1985,30.9,23.5,3490.0,4590.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Delaware,1987,35.9,28.9,4570.0,5680.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,
